index,question_id,question,correct_answers,majority_answer,category,image_path,predicted_answer,is_correct,rationale,hypothesis,support,entail_prob,informative,vf_questions,vf_answers,visual_fidelity,commonsense_plausibility,generated_choices,alternative_hypotheses,contrastive,alt_entail_probs,Unnamed: 22,contrastiveness_score
240,VizWiz_val_00001315,What kind of cough drops are these?,"['honey lemon', 'premier value honey lemon', 'premier value', 'honey lemon premier value brand', 'cough']",honey lemon,other,images/1315.jpg,honey lemon,1.0,The cough drops are Premier Value Honey Lemon Cough Drops.,These cough drops are honey lemon.,False,0.138345331,1,"['Are the cough drops labeled as Premier Value?', 'Are the cough drops labeled as Honey Lemon?']","['yes', 'yes']",1.0,0.613314509,"['menthol', 'lemon mint', 'herbal']","['These cough drops are menthol.', 'These cough drops are lemon mint.', 'These are herbal cough drops.']",False,"[0.33895182609558105, 0.12220858037471771, 0.07582395523786545]",,0.20485598736998567
241,VizWiz_val_00001316,what is this? what it is this?,"['remote', 'remote control', 'tv remote', 'we']",remote,other,images/1316.jpg,remote control,1.0,"This is a remote control. It is used to wirelessly operate electronic devices such as televisions, DVD players, and other home entertainment systems. The buttons on the remote control allow the user to change channels, adjust volume, navigate menus, and perform other functions without having to physically interact with the device.",This is a remote control.,True,0.981718183,1,"['Does the object in the image have buttons on it?', 'Is the object in the image used to wirelessly operate electronic devices?', 'Can the object in the image be used to change channels and adjust volume?']","['yes', 'yes', 'yes']",1.0,0.957023621,"['phone', 'game controller', 'calculator']","['This is a phone.', 'This is a game controller.', 'This is a calculator.']",True,"[8.31934187317529e-07, 0.026414934545755386, 1.929485335949721e-07]",,0.9737971780572343
242,VizWiz_val_00001324,What does this look like?,"['flower patterned fabric', 'bedsheet flowers', 'sheets', 'flower pattern blue purple green', 'blue flower paisley', 'floral pattern', 'bright floral print', 'flowers', 'blanket', 'colorful']",flower patterned fabric,other,images/1324.jpg,fabric,0.5,"The image shows a colorful pattern with floral and paisley designs, which is characteristic of fabric. The vibrant colors and intricate patterns are typical of printed textiles used for clothing, bedding, or other fabric-based items.",This looks like fabric.,True,0.998423815,1,"['Does the image show a colorful pattern?', 'Are there floral designs in the image?', 'Are there paisley designs in the image?', 'Are the colors in the image vibrant?', 'Are the patterns in the image intricate?']","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.493214488,"['pillowcase', 'tablecloth', 'wallpaper']","['This looks like a pillowcase.', 'This looks like tablecloth.', 'This looks like wallpaper.']",True,"[0.5212274789810181, 0.030516494065523148, 0.0012638055486604571]",,0.643550008341849
243,VizWiz_val_00001331,"Is there anything on this tin that could help me identify the name of it, the brand or anything?","['no', 'nothing also found nothing on google image search', 'this scent bottle', 'i do not see anything on this side tin perhaps something on bottom']",no,yes/no,images/1331.jpg,unanswerable,0.0,"The image shows a red tin with an embossed decorative pattern. However, there are no visible labels, brand names, or other identifying marks that could help determine the name or brand of the tin. Therefore, based on the provided image, it is not possible to identify the name or brand of the tin.","There is nothing on this tin that could help me identify the name of it, the brand, or anything, making the question unanswerable.",True,0.996336699,1,"['Is the tin red in color?', 'Does the tin have an embossed decorative pattern?', 'Are there no visible labels on the tin?', 'Are there no brand names visible on the tin?', 'Are there no other identifying marks on the tin?']","['yes', 'yes', 'yes', 'yes', 'no']",0.8,0.590073347,"['barcode on the side', 'brand logo on the lid', 'product name on the front']","['There is a barcode on the side of the tin that could help you identify the name of it, the brand, or anything.', 'There is a brand logo on the lid of the tin that could help you identify the name of it, the brand, or anything.', 'There is a product name on the front of the tin that could help you identify the name, the brand, or anything.']",True,"[0.0012472739908844233, 0.0003304752171970904, 0.0007279067649506032]",,0.9976912095090396
244,VizWiz_val_00001332,What does this bag say?,"['croutons', 'premium croutons']",premium croutons,other,images/1332.jpg,premium croutons,1.0,"The bag says ""Premium Croutons.""",The bag says premium croutons.,False,0.029760094,0,"['Does the bag say ""Premium Croutons""?']",['yes'],1.0,0.485459507,"['garlic bread', 'seasoned croutons', 'salad toppings']","['The bag says garlic bread.', 'The bag says seasoned croutons.', 'The bag says salad toppings.']",False,"[0.0010691264178603888, 0.023109279572963715, 0.013519118539988995]",,0.44116727877676665
245,VizWiz_val_00001343,What is this?,"['dollar bill', '1 dollar bill', 'dollar', '1', '$1 bill', '1 us dollar bill']",1 dollar bill,other,images/1343.jpg,dollar bill,1.0,"Yes, the image shows a portion of a U.S. one-dollar bill. The design includes the Great Seal of the United States, featuring the Eye of Providence above an unfinished pyramid.",This is a dollar bill.,True,0.997575939,1,"['Does the image show a portion of a U.S', 'Is the Great Seal of the United States visible in the image?', 'Is the Eye of Providence above an unfinished pyramid visible in the image?']","['yes', 'yes', 'yes']",1.0,0.576332867,"['receipt', 'coupon', 'check']","['This is a receipt.', 'This is a coupon.', 'This is a check.']",True,"[2.2650352548225783e-05, 3.413489685044624e-05, 3.282725083408877e-05]",,0.9999101778145011
246,VizWiz_val_00001345,"What box am I looking at, as in what does the box contain?","['granola bar box', 'nature valley roasted almond granola bars', 'granola bars', 'nature valley', 'roasted almond granola bars', 'nature valley crunchy granola bars roasted almond flavor', 'roasted almond crunchy granola bars']",granola bars,other,images/1345.jpg,granola bars,1.0,"Yes, you are looking at a box of Nature Valley Crunchy Granola Bars. The specific flavor is Roasted Almond.",The box I am looking at contains granola bars.,True,0.941680968,1,"['Is the box labeled as Nature Valley Crunchy Granola Bars?', 'Does the box indicate the flavor as Roasted Almond?']","['yes', 'yes']",1.0,0.519501448,"['cereal box', 'protein bars', 'oatmeal packets']","['You are looking at a box that contains cereal.', 'You are looking at a box that contains protein bars.', 'You are looking at a box that contains oatmeal packets.']",False,"[0.9967013001441956, 0.7040584087371826, 0.47487470507621765]",,0.3020807498176999
247,VizWiz_val_00001346,What is this product?,"['netgear', 'netgear wifi adapter', 'wi fi adapter', 'software', 'netgear universal wifi adapter for smart tv bluray', 'wifi adaptor', 'universal adapter for smart tv blu ray', 'universal wi fi']",netgear,other,images/1346.jpg,wifi adapter,1.0,"Yes, the product in the image is a WiFi adapter. Specifically, it is a NETGEAR Universal WiFi Adapter for Smart TV and Blu-ray, model WNCE2001. This device allows you to connect one Ethernet-enabled device to your existing home network and the Internet wirelessly.",This product is a wifi adapter.,True,0.982482076,1,"['Is the product in the image a NETGEAR Universal WiFi Adapter?', 'Is the model of the WiFi adapter WNCE2001?', 'Does the device allow connection of an Ethernet-enabled device to a home network wirelessly?']","['yes', 'yes', 'yes']",1.0,0.451264501,"['router', 'ethernet cable', 'smart tv']","['This product is a router.', 'This product is an ethernet cable.', 'This product is a smart TV.']",True,"[0.7429815530776978, 2.0583183868438937e-05, 3.525282590999268e-05]",,0.5693833630269668
248,VizWiz_val_00001348,what is this?,"['ink pen', 'pen']",pen,other,images/1348.jpg,pen,1.0,The object in the image is a pen.,This is a pen.,False,7.93e-07,0,['Is the object in the image a pen?'],['yes'],1.0,0.485019326,"['marker', 'stylus', 'pencil']","['This is a marker.', 'This is a stylus.', 'This is a pencil.']",False,"[0.01954994909465313, 8.056291699176654e-05, 2.7884022983926116e-06]",,4.0388928751701136e-05
249,VizWiz_val_00001349,What is this?,"['dog', 'weiner dog', 'dachshund']",dog,other,images/1349.jpg,dog,1.0,"Yes, the answer is a dog. The image shows a small dog lying on a couch.",This is a dog.,False,0.019719128,1,"['Is there a small dog in the image?', 'Is the dog lying on a couch?']","['yes', 'yes']",1.0,0.522569716,"['cat', 'ferret', 'rabbit']","['This is a cat.', 'This is a ferret.', 'This is a rabbit.']",False,"[0.10132236033678055, 0.026480939239263535, 0.003128213342279196]",,0.13089309066193033
250,VizWiz_val_00001351,What is this?,"['candy', 'strawberry hard candy', 'piece candy', 'strawberry candy', 'sdgaegr']",candy,other,images/1351.jpg,strawberry candy,1.0,"Yes, you are correct. This is a strawberry candy. The wrapper is designed to resemble a strawberry, with a red body and yellow dots to mimic the seeds, and green ends to represent the leaves.",This is strawberry candy.,False,0.153042167,1,"['Is the wrapper of the candy designed to resemble a strawberry?', 'Does the wrapper have a red body with yellow dots?', 'Are there green ends on the wrapper to represent leaves?']","['yes', 'yes', 'yes']",1.0,0.538933814,"['lollipop', 'cherry candy', 'red marble']","['This is a lollipop.', 'This is cherry candy.', 'This is a red marble.']",False,"[0.7563575506210327, 2.1974939954816364e-05, 2.0658699213527143e-05]",,0.16828132842937402
251,VizWiz_val_00001354,What color is this?,"['white', 'cloth']",white,other,images/1354.jpg,white,1.0,The color of the object in the image is white.,The color is white.,False,0.082771458,0,['Is the object in the image white?'],['yes'],1.0,0.492685556,"['blue', 'paper', 'plastic']","['The color is blue.', 'The color is paper.', 'The color is plastic.']",False,"[0.1619819551706314, 0.034618839621543884, 0.14499424397945404]",,0.19504710817108412
252,VizWiz_val_00001356,What is in this can?,"['sliced carrots', 'carrots', 'can', 'slice carrots']",carrots,other,images/1356.jpg,sliced carrots,1.0,The can contains sliced carrots.,The can contains sliced carrots.,False,0.068599865,0,['Does the can contain sliced carrots?'],['yes'],1.0,0.476754725,"['green beans', 'corn', 'peas']","['This can contains green beans.', 'This can contains corn.', 'The can contains peas.']",False,"[0.12064586579799652, 0.13318955898284912, 0.17781086266040802]",,0.1371322191389688
253,VizWiz_val_00001362,How much fat does it contain?,"['8 g', 'g', 'g per serving 3 servings per container', '12%', '8 grams']",g,other,images/1362.jpg,8g,1.0,The nutrition facts label indicates that the product contains 8 grams of total fat per serving.,It contains 8g of fat.,True,0.998163164,1,['Does the nutrition facts label indicate that the product contains 8 grams of total fat per serving?'],['no'],0.0,0.508021176,"['10 g', '5 g', '15%']","['It contains 10 g of fat.', 'It contains 5 g of fat.', 'It contains 15% fat.']",True,"[0.0026229575742036104, 0.007331598550081253, 0.7540104985237122]",,0.5664531975805066
254,VizWiz_val_00001363,Can you read anything on this label?,"['yes', 'anti gravity slippers easyspirit', 'anti gravity slippers easy spirit', 'tag to anti gravity slippers']",yes,yes/no,images/1363.jpg,"anti-gravity slippers, easy spirit",1.0,"Yes, the label reads ""anti-gravity slippers, easy spirit.""","You can read ""anti-gravity slippers, easy spirit"" on this label.",False,0.004395138,0,"['Does the label in the image read ""anti-gravity slippers""?  ', 'Does the label in the image include the words ""easy spirit""?']","['yes', 'yes']",1.0,0.321816236,"['no', 'price tag', 'shoe size']","['I cannot read anything on this label.', 'You can read the price tag on this label.', 'You can read the shoe size on this label.']",False,"[0.22448019683361053, 0.012306390330195427, 0.009708477184176445]",,0.017518173124608443
255,VizWiz_val_00001368,Can you see the fragrance on this bottle of Freebeze?,"['no', 'cant see lable']",no,yes/no,images/1368.jpg,unanswerable,0.0,"The answer is unanswerable because the image is rotated, making it difficult to read the text on the bottle clearly. Additionally, the brand name ""Freebeze"" does not appear to be a known brand, which might be a typo or misinterpretation. Therefore, without clearer text or more context, it's not possible to determine the fragrance on the bottle.",The fragrance on this bottle of Freebeze is unanswerable.,True,0.998426914,1,"['Is the image rotated, making it difficult to read the text on the bottle clearly?']",['yes'],1.0,0.397445112,"['yes', 'lavender', 'citrus']","['You can see the fragrance on this bottle of Freebeze.', 'You can see the fragrance on this bottle of Freebeze is lavender.', 'You can see the fragrance on this bottle of Freebeze is citrus.']",True,"[0.06189016252756119, 0.013337993063032627, 0.011190402321517467]",,0.9203402142059985
256,VizWiz_val_00001370,What is this?,"['tablet', 'phone', 'ipad', 'tablet computer', 'cell phone']",tablet,other,images/1370.jpg,ipad,1.0,"Yes, the device in the image is an iPad. The screen shows the lock screen with the ""slide to unlock"" feature, which is characteristic of older iPad models.",This is an iPad.,True,0.582728505,1,"['Does the device in the image have a ""slide to unlock"" feature on the screen?']",['yes'],1.0,0.460074127,"['laptop', 'e-reader', 'portable monitor']","['This is a laptop.', 'This is an e-reader.', 'This is a portable monitor.']",True,"[0.00011431756865931675, 0.2785510718822479, 3.577300230972469e-05]",,0.6764667238856702
257,VizWiz_val_00001374,What is this item?,"['notebook', 'paid', 'tablet', 'notepad', 'book', 'spiral bound notebook']",notebook,other,images/1374.jpg,notebook,1.0,"Yes, the item in the image is a notebook. It has a spiral binding at the top and a decorative cover featuring an illustration of a person walking a dog, along with the text ""She Lives, She Loves, She Laughs.""",This item is a notebook.,False,0.099033691,1,"['Does the item have a spiral binding at the top?', 'Is there a decorative cover on the item?', 'Does the cover feature an illustration of a person walking a dog?', 'Is there text on the cover that reads ""She Lives, She Loves, She Laughs""?']","['yes', 'yes', 'yes', 'yes']",1.0,0.707918286,"['pen', 'folder', 'magazine']","['This item is a pen.', 'This item is a folder.', 'This item is a magazine.']",False,"[2.0394904254317225e-07, 0.011674575507640839, 0.2881683111190796]",,0.24828141314409763
258,VizWiz_val_00001377,Does it look sunny outside?,"['yes', 'yes does']",yes,yes/no,images/1377.jpg,yes,1.0,"Yes, it does look sunny outside. The sky appears clear and bright, and there are no visible signs of clouds or overcast conditions. The light coming through the window blinds also suggests that it is sunny.",It looks sunny outside.,True,0.999376118,1,"['Is the sky clear and bright in the image?', 'Are there no visible signs of clouds or overcast conditions in the image?', 'Is there light coming through the window blinds in the image?']","['yes', 'yes', 'yes']",1.0,0.533029675,"['cloudy', 'overcast', 'raining']","['It looks cloudy outside.', 'It looks overcast outside.', 'It looks raining outside.']",True,"[6.519399420312766e-08, 2.0228780783781986e-07, 1.4379418189491844e-07]",,0.9999995884674375
259,VizWiz_val_00001381,"Is there a chest piece in this picture? If so, where?",['no'],no,yes/no,images/1381.jpg,unanswerable,0.0,"The answer is unanswerable because the image is blurry and it is difficult to clearly identify the objects in the picture. The board appears to be a checkered board, possibly for a game like chess or checkers, but due to the blurriness, it is not possible to definitively determine if there is a chess piece present.","There is no chest piece in this picture, making the question unanswerable.",False,0.332852334,1,"['Is the image blurry?', 'Does the board in the image appear to be checkered?']","['yes', 'yes']",1.0,0.436528444,"['on the table', 'behind the vase', 'next to the lamp']","['There is a chest piece in this picture on the table.', 'There is a chest piece in this picture behind the vase.', 'There is a chest piece in this picture next to the lamp.']",False,"[0.3010537326335907, 0.21502089500427246, 0.13307687640190125]",,0.3389521721874592
260,VizWiz_val_00001385,"Do you see the river from there, from this perspective?",['yes'],yes,yes/no,images/1385.jpg,yes,1.0,"Yes, the river is visible in the image. It runs through the center of the scene, with trees and grassy banks on either side. The water is calm, reflecting the overcast sky and surrounding vegetation.","From this perspective, you can see the river.",True,0.999256313,1,"['Is the river visible in the image?', 'Does the river run through the center of the scene?', 'Are there trees and grassy banks on either side of the river?', 'Is the water in the river calm?', 'Does the water reflect the overcast sky and surrounding vegetation?']","['yes', 'yes', 'yes', 'yes', 'yes']",1.0,0.651525676,"['trees', 'buildings', 'road']","['From this perspective, you see trees instead of the river.', 'From this perspective, you see buildings instead of the river.', 'From this perspective, you see the road, not the river.']",True,"[0.00011625941260717809, 9.943767508957535e-06, 4.813724444829859e-05]",,0.9998255602587662
261,VizWiz_val_00001386,What is this?,"['remote control', 'remote', 'dvd player tv remote', 'tv remote']",remote control,other,images/1386.jpg,remote control,1.0,"Yes, the object in the image is a remote control.",This is a remote control.,False,1.46e-06,0,['Is the object in the image a remote control?'],['yes'],1.0,0.434314936,"['calculator', 'game controller', 'phone']","['This is a calculator.', 'This is a game controller.', 'This is a phone.']",False,"[7.953890985845646e-07, 7.118665052985307e-06, 8.214393005800957e-07]",,0.14320052353053334
262,VizWiz_val_00001387,What does this card say?,"['$150 reward when you sign up for chase card', '$150 gift card', '$150 gift card when you open chase account', 'chase $150 gift card', '$150 yours when you open qualifying chase checking account', 'chase gift card', '$150 yours', 'chase $150 gift card when you open checking account', '150']",$150 gift card,other,images/1387.jpg,$150 gift card,1.0,"The card says ""$150 is yours when you open a qualifying Chase checking account!"" and includes a ""$150 Gift Card"" from Chase.",The card says $150 gift card.,True,0.920860887,1,"['Does the card mention ""$150 is yours when you open a qualifying Chase checking account""?', 'Does the card include a ""$150 Gift Card"" from Chase?']","['yes', 'yes']",1.0,0.516574204,"['$200 reward', 'sign up bonus', 'open savings account']","['The card says $200 reward.', 'The card says sign up bonus.', 'The card says open savings account.']",False,"[0.1693372130393982, 0.9885417222976685, 3.568577812984586e-05]",,0.4429823631292129
263,VizWiz_val_00001389,What is this?,"['guava ginseng', 'tea']",tea,other,images/1389.jpg,tea box,0.5,"Yes, the object in the image is a tea box.",This is a tea box.,False,1.06e-06,0,"['Is the object in the image a box?', 'Does the box in the image have any indications or labels that suggest it contains tea?']","['yes', 'yes']",1.0,0.347752959,"['green tea', 'herbal infusion', 'matcha powder']","['This is green tea.', 'This is a herbal infusion.', 'This is matcha powder.']",False,"[1.989155680348631e-05, 1.1746673408197239e-05, 2.777876397885848e-05]",,0.017527326121075194
264,VizWiz_val_00001396,What soda is this?,"['diet pepsi max', 'pepsi max', 'diet pepsi']",diet pepsi max,other,images/1396.jpg,diet pepsi max,1.0,The soda in the image is Diet Pepsi Max.,This soda is diet pepsi max.,False,0.142231897,0,['Is the soda in the image labeled as Diet Pepsi Max?'],['yes'],1.0,0.491312742,"['coca cola', 'dr pepper', 'mountain dew']","['The soda is coca cola.', 'The soda is Dr Pepper.', 'The soda is Mountain Dew.']",False,"[0.2011847198009491, 0.19590157270431519, 0.17050801217556]",,0.20037566472356713
265,VizWiz_val_00001397,What is this object?,"['tv remote', 'remote control', 'remote']",tv remote,other,images/1397.jpg,remote control,1.0,"The object in the image is a remote control. This can be identified by the presence of buttons labeled ""GUIDE,"" ""MENU,"" and ""OK,"" as well as the directional arrows and colored buttons typically found on remote controls for televisions or other electronic devices.",This object is a remote control.,True,0.695958316,1,"['Are there buttons labeled ""GUIDE,"" ""MENU,"" and ""OK"" on the object?', 'Are there directional arrows on the object?', 'Are there colored buttons on the object?']","['yes', 'yes', 'yes']",1.0,0.60034287,"['calculator', 'game controller', 'soundbar']","['This object is a calculator.', 'This object is a game controller.', 'This object is a soundbar.']",True,"[2.0854356819199893e-07, 0.0002641393803060055, 8.230452408497513e-07]",,0.9996191295265412
266,VizWiz_val_00001400,What type of soda is this?,"['moutain dew code red', 'mountain dew code red', 'mountain dew', 'mountain dew: code red', 'code red']",mountain dew code red,other,images/1400.jpg,mountain dew code red,1.0,The soda in the image is Mountain Dew Code Red.,The type of soda is mountain dew code red.,False,0.325520545,0,"['Is the soda in the image labeled as Mountain Dew?', 'Is the soda in the image labeled as Code Red?']","['yes', 'yes']",1.0,0.512976825,"['pepsi', 'dr pepper', 'sprite']","['This type of soda is pepsi.', 'This type of soda is Dr Pepper.', 'This type of soda is sprite.']",False,"[0.22337706387043, 0.2970619201660156, 0.2727987766265869]",,0.290965924768782
267,VizWiz_val_00001401,What is this?,"['telephone', 'cordless phone', 'phone', 'cell phone', 'missed call message phone']",phone,other,images/1401.jpg,cordless phone,1.0,"Yes, the device in the image is a cordless phone.",This is a cordless phone.,False,0.066873237,0,['Is the device in the image a cordless phone?'],['yes'],1.0,0.511848986,"['remote control', 'calculator', 'digital clock']","['This is a remote control.', 'This is a calculator.', 'This is a digital clock.']",True,"[0.0003949226229451597, 0.012781105935573578, 0.05249737948179245]",,0.504526063105271
268,VizWiz_val_00001402,What color is this shirt?,['grey'],grey,other,images/1402.jpg,gray,1.0,The shirt in the image is gray.,The shirt is gray.,False,0.333503217,0,['Is the shirt in the image gray?'],['yes'],1.0,0.510993719,"['blue', 'black', 'white']","['The shirt is blue.', 'The color of this shirt is black.', 'The color of this shirt is white.']",False,"[0.19868536293506622, 0.4916999936103821, 0.11681438237428665]",,0.29236640027034944
269,VizWiz_val_00001403,What color is this sweater?,['black'],black,other,images/1403.jpg,black,1.0,"Yes, the sweater in the image is black.",The color of this sweater is black.,False,0.471709937,0,['Is the sweater in the image black?'],['yes'],1.0,0.48915261,"['gray', 'navy blue', 'dark green']","['The color of this sweater is gray.', 'The color of this sweater is navy blue.', 'The color of this sweater is dark green.']",False,"[0.26416847109794617, 0.14366760849952698, 0.06797853112220764]",,0.49783400138309924
270,VizWiz_val_00001406,What is this picture of?,"['this mouse picture', 'computer mouse', 'mouse']",computer mouse,other,images/1406.jpg,mouse,1.0,"The picture shows the top view of a computer mouse, specifically focusing on the scroll wheel and the buttons.",This picture is of a mouse.,True,0.916484058,1,"['Is the image showing the top view of a computer mouse?', 'Does the image focus on the scroll wheel of the mouse?', 'Are the buttons of the mouse visible in the image?']","['yes', 'yes', 'yes']",1.0,0.377672225,"['keyboard', 'desk', 'USB cable']","['This picture is of a keyboard.', 'This picture is of a desk.', 'This picture is of a USB cable.']",True,"[0.05787814036011696, 0.00016327775665558875, 2.146049155271612e-06]",,0.940439282739956
271,VizWiz_val_00001407,What does this say?,"['macbook pro', 'mac book pro', 'air book pro', 'macbookpro']",macbook pro,other,images/1407.jpg,macbook pro,1.0,"The text in the image says ""MacBook Pro.""",This says macbook pro.,False,0.005746963,0,"['Does the text in the image say ""MacBook Pro""?']",['yes'],1.0,0.46419546,"['ipad pro', 'mac air', 'macbook air']","['This says ipad pro.', 'This says mac air.', 'This says macbook air.']",False,"[0.002199798123911023, 0.008054186590015888, 0.005437496118247509]",,0.26806810442906603
272,VizWiz_val_00001412,What is that?,"['robe hanging on door', 'plaid shirt hanging on door', 'door', 'wefwef', 'robe', 'plaid shirt', 'shirt', 'shirt hanging on door']",robe,other,images/1412.jpg,shirt,1.0,The object in the image is a plaid shirt hanging on a door.,That is a shirt.,False,0.014615671,1,"['Is the object in the image a plaid shirt?', 'Is the plaid shirt hanging on a door?']","['yes', 'yes']",1.0,0.325740278,"['closet door', 'towel hanging', 'jacket']","['That is a closet door.', 'That is a towel hanging.', 'That is a jacket.']",False,"[0.2989005148410797, 0.00017315801233053207, 0.0413459949195385]",,0.04116680624107386
273,VizWiz_val_00001413,What kind of cookies are these?,"['oreos', 'double stuff oreo', 'double stuffed oreos', 'double stuf oreos', 'double stuff oreos']",double stuff oreo,other,images/1413.jpg,oreo,1.0,"The cookies in the image are Oreo cookies, specifically the Double Stuf variety.",These are oreo cookies.,True,0.964954376,1,"['Are the cookies in the image Oreo cookies?', 'Are the cookies in the image the Double Stuf variety?']","['yes', 'yes']",1.0,0.567983806,"['chocolate chip cookies', 'sandwich cookies', 'chocolate wafers']","['These are chocolate chip cookies.', 'These are sandwich cookies.', 'These are chocolate wafer cookies.']",False,"[0.5297499895095825, 0.9671552777290344, 0.4472188949584961]",,0.33170447732154584
274,VizWiz_val_00001415,Is this a can of beans?,['yes'],yes,yes/no,images/1415.jpg,yes,1.0,"Yes, this is a can of beans. The label on the can includes the phrase ""Our Secret Family Recipe,"" which is commonly associated with certain brands of baked beans. Additionally, the nutritional information and the overall design of the can are typical of canned beans.",This is a can of beans.,True,0.999748766,1,"['Does the label on the can include the phrase ""Our Secret Family Recipe""?', 'Is there nutritional information visible on the can?', 'Does the overall design of the can resemble that of typical canned beans?']","['yes', 'yes', 'yes']",1.0,0.453605652,"['no', 'can of soup', 'can of corn']","['This is not a can of beans.', 'This is a can of soup.', 'This is a can of corn.']",True,"[3.307591782686359e-07, 1.4041538634046447e-06, 3.5433336620371847e-07]",,0.9999979102329376
275,VizWiz_val_00001418,What is on this Captcha please?,"['d8kk', 'd 8 k k']",d8kk,other,images/1418.jpg,dork,0.0,"The Captcha in the image displays the word ""dork.""",The Captcha contains the word dork.,False,0.003356543,0,"['Does the Captcha in the image display the word ""dork""?']",['yes'],1.0,0.479954362,"['b8kk', 'd8rk', 'd8kx']","['The Captcha is b8kk.', 'The Captcha is d8rk.', 'The Captcha is d8kx.']",False,"[0.028625505045056343, 0.6104534864425659, 0.0239848755300045]",,0.005036674972051381
276,VizWiz_val_00001420,What color is my shirt?,"['dark brown', 'black', 'brown', 'black white']",black,other,images/1420.jpg,black,1.0,The shirt in the image appears to be black with some white or light-colored designs on it.,My shirt is black.,False,0.292999744,1,"['Is the shirt in the image black?', 'Are there white or light-colored designs on the shirt?']","['yes', 'yes']",1.0,0.613094985,"['navy blue', 'dark green', 'charcoal gray']","['Your shirt is navy blue.', 'Your shirt is dark green.', 'Your shirt is charcoal gray.']",True,"[0.021553464233875275, 0.03794586658477783, 0.22084616124629974]",,0.5110354557246322
277,VizWiz_val_00001426,What is this bottle?,"['stain odor eliminator', 'spot shot carpet', 'bottle disinfectant', 'spot shot', 'carpet stain remover', 'cleaner', 'spot shout']",spot shot,other,images/1426.jpg,spot shot,1.0,"Yes, the bottle in the image is a ""Spot Shot"" carpet stain and odor eliminator.",This bottle is spot shot.,True,0.528046727,1,"['Is the bottle labeled as ""Spot Shot""?']",['yes'],1.0,0.500313997,"['air freshener', 'fabric softener', 'laundry detergent']","['This bottle is an air freshener.', 'This bottle is fabric softener.', 'This bottle is laundry detergent.']",True,"[0.009000659920275211, 4.183838427707087e-06, 3.844906314043328e-05]",,0.9831624262449653
278,VizWiz_val_00001428,What flavor is this?,"['dark chocolate peanut almond', 'chocolate', 'dark chocolate peanut almonds']",dark chocolate peanut almond,other,images/1428.jpg,"dark chocolate, peanut & almond",1.0,"The flavor of the Nature Valley Sweet & Salty Nut granola bars in the image is dark chocolate, peanut & almond.","The flavor is dark chocolate, peanut & almond.",True,0.530722976,0,"['Is the flavor of the Nature Valley Sweet & Salty Nut granola bars in the image dark chocolate, peanut & almond?']",['yes'],1.0,0.501654267,"['milk chocolate', 'peanut butter', 'caramel almond']","['The flavor is milk chocolate.', 'The flavor is peanut butter.', 'The flavor is caramel almond.']",False,"[0.060363005846738815, 0.08647765219211578, 0.4359014928340912]",,0.4766408603118823
279,VizWiz_val_00001429,What kind is this?,"['cake frosting', 'vanilla', 'whipped vanilla frosting', 'betty crocker', 'vanilla frosting', 'whipped vanilla']",vanilla,other,images/1429.jpg,vanilla frosting,1.0,"The product in the image is ""Betty Crocker Whipped Vanilla Frosting.""",This is vanilla frosting.,False,0.486087561,1,"['Is the product in the image labeled as ""Betty Crocker""?', 'Is the product in the image labeled as ""Whipped Vanilla Frosting""?']","['yes', 'yes']",1.0,0.474523216,"['chocolate frosting', 'cream cheese', 'buttercream']","['This is chocolate frosting.', 'This is cream cheese.', 'This is buttercream.']",False,"[0.17426970601081848, 0.03091627173125744, 0.6513549089431763]",,0.3620417561076077
280,VizWiz_val_00001434,Can you see the model of this tablet device?,"['cyberpad', 'no', 'cyberpad 4th generation', 'cyber pad', 'yes', '4.3 tablet pc']",cyberpad,other,images/1434.jpg,cyberspace cyberspace,0.0,"The model of the tablet device in the image is ""Cyberspace."" The text ""Cyberspace"" is visible on the packaging.",You can see the model of this tablet device in cyberspace.,False,0.457863837,1,"['Is the text ""Cyberspace"" visible on the packaging of the tablet device?']",['no'],0.0,0.541719794,"['galaxy tab', '7-inch screen', 'android device']","['Can you see the model of this tablet device, galaxy tab?', 'The model of this tablet device has a 7-inch screen.', 'Can you see the model of this tablet device is an android device?']",False,"[0.00592687027528882, 0.17398883402347565, 0.33144423365592957]",,0.472402605911522
281,VizWiz_val_00001437,What is this?,"['football', 'purple orange plush football gator on', 'gators football', 'gators soft football', 'stuffed football', 'stuffed orange blue football', 'purple football', 'fl gators']",football,other,images/1437.jpg,football pillow,0.0,"This is a football pillow. The design features a logo with an alligator, which is commonly associated with the Florida Gators, a college football team. The pillow is shaped like a football and is likely a piece of sports memorabilia or fan merchandise.",This is a football pillow.,True,0.870377064,1,"['Is the pillow shaped like a football?', 'Does the pillow have a logo with an alligator on it?']","['yes', 'yes']",1.0,0.600266874,"['basketball', 'orange plush toy', 'gator mascot']","['This is a basketball.', 'This is an orange plush toy.', 'This is a gator mascot.']",True,"[6.095484081924951e-07, 0.11032728850841522, 0.3112174868583679]",,0.6737068968271611
