index,question_id,question,correct_answers,majority_answer,category,image_path,predicted_answer,is_correct,rationale,hypothesis,support,entail_prob,informative,vf_questions,vf_answers,visual_fidelity,commonsense_plausibility,generated_choices,alternative_hypotheses,contrastive,alt_entail_probs,Unnamed: 22,contrastiveness_score
203,VizWiz_val_00001195,What is this can?,"['pepsi can', 'pepsi', 'pepsi water', 'soda']",pepsi,other,images/1195.jpg,pepsi,1.0,"The image shows a blue Pepsi can sitting on top of a granite countertop, with other items nearby.",This can is Pepsi.,False,0.330255181,1,"['Is the can in the image blue?', 'Is the can sitting on top of a granite countertop?']","['yes', 'yes']",1.0,0.498437643,"['coca-cola can', 'energy drink', 'sparkling water']","['This is a coca-cola can.', 'This can is an energy drink.', 'This can is sparkling water.']",False,"[0.7272012233734131, 0.2626526653766632, 0.12485183775424957]",,0.22855648155243347
204,VizWiz_val_00001196,What is this?,"['dresser television on top', 'dresser tv on top', 'tv room', 'tv', 'dresser tv on', 'dresser tv', 'table tv', 'living room', 'living room furniture objects', 'room']",dresser television on top,other,images/1196.jpg,tv,1.0,"The TV in the image is a small television set, which is placed on top of a dresser or entertainment center. It is situated next to a wall and appears to be an older model. The room also features a dining table with chairs nearby, suggesting that it may serve as a living area for relaxation and entertainment purposes.",This is a tv.,True,0.999154091,1,"['Is there a small television set in the image?', 'Is the television placed on top of a dresser or entertainment center?', 'Is the television situated next to a wall?', 'Does the television appear to be an older model?', 'Is there a dining table with chairs nearby the television?']","['yes', 'yes', 'yes', 'yes', 'no']",0.8,0.484744936,"['bedroom', 'cabinet', 'nightstand']","['This is a bedroom.', 'This is a cabinet.', 'This is a nightstand.']",True,"[0.003262330312281847, 0.08953915536403656, 0.00023921929823700339]",,0.9148130852504787
205,VizWiz_val_00001197,What is in this box?,"['good sense pain relief pm', 'pain relief medicine', 'medicine', 'pain relief pm caplets', 'pain reliever', 'acetaminophen', 'pain relief pm', 'err']",pain relief pm,other,images/1197.jpg,pain relief,0.5,"The box contains pain relief medication, which can be used to alleviate pain and discomfort.",The box contains pain relief.,True,0.997378588,1,"['Does the box contain medication?', 'Is the medication in the box labeled for pain relief?']","['yes', 'yes']",1.0,0.516476274,"['band-aids', 'cough syrup', 'vitamins']","['The box contains band-aids.', 'The box contains cough syrup.', 'The box contains vitamins.']",True,"[0.07376296073198318, 0.017143769189715385, 2.892056272685295e-06]",,0.916465490350381
206,VizWiz_val_00001199,What temperature is the thermostat set to?,"['72', '72 degrees']",72,number,images/1199.jpg,72,1.0,"The thermostat is set to 72 degrees Fahrenheit, which indicates that it's a comfortable temperature for most people in their home or office. This setting helps maintain a pleasant environment and can also help reduce energy consumption by not having the heating or cooling system running constantly. The thermostat is designed to be user-friendly and easy to read, with clear numbers and symbols that make it simple to understand the current temperature and settings.",The thermostat is set to 72 degrees.,True,0.599485159,1,"['Is the thermostat set to 72 degrees Fahrenheit?', 'Are the numbers on the thermostat clear and easy to read?']","['yes', 'yes']",1.0,0.408623338,"['68 degrees', '75 degrees', '70 degrees']","['The thermostat is set to 68 degrees.', 'The thermostat is set to 75 degrees.', 'The thermostat is set to 70 degrees.']",False,"[0.6148566007614136, 0.44673606753349304, 0.5573635101318359]",,0.270228087119656
207,VizWiz_val_00001203,What color is this?,['blue'],blue,other,images/1203.jpg,blue,1.0,The color of the cloth in the image is blue.,The color is blue.,False,0.203074634,0,['Is the cloth in the image blue?'],['yes'],1.0,0.540134132,"['red', 'green', 'purple']","['The color is red.', 'The color is green.', 'The color is purple.']",False,"[0.056913942098617554, 0.054349105805158615, 0.26683464646339417]",,0.3494224072411487
208,VizWiz_val_00001207,What is this?,"['flashlight', 'flash light', '1 watt led aluminum flashlight']",flashlight,other,images/1207.jpg,1 watt led aluminum flashlight,1.0,"The product in question is a small, portable light source that uses an LED bulb to produce illumination. It has a compact design and can be easily carried around or stored away when not in use. The packaging indicates that it is a 1 watt LED flashlight with aluminum construction, which suggests that the product may have a sturdy and durable build. This type of light source is often used for various purposes such as camping, hiking, or emergency situations where a portable and reliable source of light is needed.",This is a 1 watt LED aluminum flashlight.,True,0.999732912,1,"['Is the flashlight described as having a compact design?', 'Does the packaging indicate that it is a 1 watt LED flashlight?', 'Is the flashlight made of aluminum?']","['no', 'yes', 'yes']",0.666666667,0.479785383,"['pen', 'laser pointer', 'small torch']","['This is a pen.', 'This is a laser pointer.', 'This is a small torch.']",True,"[3.6588378549140543e-08, 1.8502363445804804e-06, 0.8030579686164856]",,0.5545467732372642
209,VizWiz_val_00001208,What video game is this?,"['espn nfl 2k', 'football', 'nfl 2k', 'espn nfl 2k5', 'espn 2k5', 'espn 2k football']",football,other,images/1208.jpg,espn,0.5,The video game shown on the cover of the magazine is ESPN.,The video game is espn.,False,0.050799459,1,['Is the video game shown on the cover of the magazine ESPN?'],['yes'],1.0,0.177150279,"['madden nfl', 'fifa soccer', 'nba 2k']","['The video game is Madden NFL.', 'The video game is FIFA Soccer.', 'The video game is NBA 2K.']",False,"[0.0572819784283638, 0.07043161243200302, 0.1114344522356987]",,0.17520226466089403
210,VizWiz_val_00001213,What is this?,"['notebook', 'planner', 'book', 'card', 'lilly pulitzer agenda spiral']",notebook,other,images/1213.jpg,elephant,0.0,"The book is a pink and black spiral bound notebook with an elephant theme. It has a cover that says ""Follow the Sun"" on it, and inside there are pages for writing or drawing.",This is an elephant.,False,0.00168751,1,"['Is the notebook spiral bound?', 'Is the notebook pink and black?', 'Does the notebook have an elephant theme?', 'Does the cover of the notebook say ""Follow the Sun""?']","['yes', 'no', 'yes', 'yes']",0.75,0.372569889,"['journal', 'calendar', 'diary']","['This is a journal.', 'This is a calendar.', 'This is a diary.']",False,"[0.9012708067893982, 7.523243539253599e-07, 0.4870634377002716]",,0.0012140163139284896
211,VizWiz_val_00001214,What are these two packages please?,"['scrambled egg patties', 'cheese', 'scrambled egg patties cheese']",scrambled egg patties,other,images/1214.jpg,9 serbian patties cheese,0.0,"The person holding the bag of Serbian patties is likely a customer who has just purchased them from a store or restaurant. They may be in the process of opening the package to enjoy their meal, or they could be preparing to share them with others. The presence of two packages suggests that there are enough servings for multiple people, which might indicate a social gathering or a shared meal among friends or family members.",These two packages are 9 Serbian patties with cheese.,False,0.23196201,1,"['Is the person holding a bag of Serbian patties?', 'Are there two packages visible in the image?']","['no', 'yes']",0.5,0.4509947,"['sausage patties', 'hash browns', 'breakfast sandwiches']","['These two packages are sausage patties.', 'These two packages are hash browns.', 'These two packages are breakfast sandwiches.']",False,"[0.6999726891517639, 3.911686235369416e-06, 2.559417589509394e-05]",,0.24889583607617394
212,VizWiz_val_00001215,What is this?,"['barbeque sauce', 'barbecue sauce', 'kc masterpiece hickory', 'bbq sauce', 'hickory brown sugar', 'hickory barbecue sauce']",barbecue sauce,other,images/1215.jpg,masterpiece,0.0,Masterpiece,This is a masterpiece.,False,0.058668599,0,"[""I'm sorry, but there are no explicit details in the rationale to generate specific yes/no questions about the image.""]",['yes'],1.0,0.468323052,"['ketchup', 'steak sauce', 'soy sauce']","['This is ketchup.', 'This is steak sauce.', 'This is soy sauce.']",False,"[0.03718677535653114, 0.028707077726721764, 0.044224586337804794]",,0.3475894805005393
213,VizWiz_val_00001216,Which book is that?,"['help', 'book']",help,other,images/1216.jpg,the help,1.0,The Help,"That book is ""The Help.""",True,0.528290033,0,"['Is the title of the book visible in the image ""The Help""?']",['yes'],1.0,0.466646016,"['dictionary', 'manual', 'guide']","['That book is a dictionary.', 'That book is a manual.', 'That book is a guide.']",False,"[0.3015677034854889, 0.45544084906578064, 0.6804540753364563]",,0.2687469504741387
214,VizWiz_val_00001222,What do you see?,"['back car seat', 'headrest', 'car seat', 'back van seat', 'back seat', 'white suitcase']",back car seat,other,images/1222.jpg,brown stain,0.0,"The image shows a car seat with a brown stain on it, which appears to be a spill or some other type of discoloration. This could be due to various reasons such as an accidental spill, a pet's urine, or even a stain from the car's upholstery itself. The stain is located in the middle of the seat and seems to be quite noticeable, making it difficult for passengers to ignore its presence.",I see a brown stain.,False,0.404742718,1,"['Is there a brown stain visible on the car seat?', 'Is the stain located in the middle of the seat?', 'Does the stain appear to be noticeable?']","['yes', 'yes', 'yes']",1.0,0.294718921,"['steering wheel', 'rearview mirror', 'dashboard']","['I see a steering wheel.', 'I see a rearview mirror.', 'I see a dashboard.']",True,"[0.00016999604122247547, 0.00044142897240817547, 1.980917113542091e-05]",,0.998442834865526
215,VizWiz_val_00001226,What is this?,"['painting', 'drawing family', 'drawing', 'pencil drawing', 'sketch', 'sketch woman girl', 'mother child', 'drawing woman child']",drawing,other,images/1226.jpg,woman,0.5,"The drawing shows a woman and a child, with the woman holding the child in her arms. They are both looking at something together. This could be a moment of bonding or sharing an experience. The image captures a tender moment between the two individuals, which can evoke emotions such as love, care, and warmth.",This is a woman.,True,0.921671033,1,"['Is there a woman in the drawing?', 'Is the woman holding a child in her arms?', 'Are both the woman and the child looking at something together?']","['yes', 'no', 'yes']",0.666666667,0.812297225,"['photograph', 'family portrait', 'magazine cover']","['This is a photograph.', 'This is a family portrait.', 'This is a magazine cover.']",True,"[1.592106491443701e-05, 0.6127732396125793, 0.2972659170627594]",,0.5031707675049335
216,VizWiz_val_00001228,can you tell where the blackberry bushes in relation to the front door?,"['left', 'no', 'yes', 'near front porch', 'to left', 'just to left front door', 'left side']",to left,other,images/1228.jpg,no,1.0,"I cannot determine the exact location of the blackberry bushes relative to the front door, but I can confirm that they are present near the building.",The blackberry bushes are not located in relation to the front door.,False,0.074466601,1,['Are the blackberry bushes present near the building?'],['no'],0.0,0.489504486,"['right side', 'behind the house', 'in the backyard']","['The blackberry bushes are on the right side in relation to the front door.', 'The blackberry bushes are behind the house in relation to the front door.', 'The blackberry bushes are in the backyard in relation to the front door.']",False,"[0.026292776688933372, 0.044240061193704605, 0.0252058245241642]",,0.437510565240393
217,VizWiz_val_00001229,What do you see?,"['forest', 'dirt leaves', 'outside leaves allover ground space trees', 'trees in woods', 'ground', 'leaves', 'dead leaves']",ground,other,images/1229.jpg,leaves,1.0,Leaves,I see leaves.,False,0.063598588,0,['Are there leaves visible in the image?'],['yes'],1.0,0.291194618,"['rocks', 'fallen branches', 'animal tracks']","['I see rocks.', 'I see fallen branches.', 'I see animal tracks.']",False,"[0.07336363941431046, 0.12656910717487335, 0.054701514542102814]",,0.19984922415649953
218,VizWiz_val_00001240,Is this soap?,"['no', 'hand sanitizer', 'yes']",no,yes/no,images/1240.jpg,no,1.0,"The bottle of hand sanitizer is a product made by Purrell, which is a brand known for its hand sanitizers. It is placed on top of a desk with other items such as laptops and keyboards.",This is not soap.,True,0.999723852,1,"['Is the bottle labeled with the Purrell brand?', 'Is the bottle placed on top of a desk?', 'Are there laptops on the desk?', 'Are there keyboards on the desk?']","['yes', 'yes', 'yes', 'yes']",1.0,0.426647484,"['lotion', 'shampoo', 'dish soap']","['This is lotion.', 'This is shampoo.', 'This is dish soap.']",True,"[5.0398040912114084e-05, 1.476578972869902e-06, 5.623654715236626e-07]",,0.9999475512812874
219,VizWiz_val_00001242,What is in this box?,"['lasagne', 'special lasagne', 'pecial lasagna', 'lasgne', 'lasagna']",lasagne,other,images/1242.jpg,special lasagna,1.0,"The box contains a special lasagna, which is a dish made with layers of pasta and meat or vegetables. It appears to be a meal that can be prepared quickly and easily, as it comes pre-cooked and ready to eat. The presence of the fork on top of the box suggests that this dish may be served in a casual setting, such as at home or during a picnic.",The box contains special lasagna.,False,0.22219342,1,"['Is there a lasagna in the box?', 'Is there a fork on top of the box?']","['yes', 'yes']",1.0,0.470464945,"['pizza', 'casserole', 'pasta bake']","['The box contains pizza.', 'The box contains a casserole.', 'This box contains pasta bake.']",False,"[1.0276961802446749e-05, 0.986973226070404, 0.9808667898178101]",,0.10145615756264896
220,VizWiz_val_00001243,What is this?,"['mouse', 'computer mouse', 'hp wired mouse', 'pc mouse', 'hp mouse']",computer mouse,other,images/1243.jpg,black computer mouse,1.0,The image shows a black computer mouse sitting on top of a wooden desk.,This is a black computer mouse.,False,0.001170081,1,"['Is there a black computer mouse in the image?', 'Is the black computer mouse sitting on a wooden desk?']","['yes', 'yes']",1.0,0.469668061,"['keyboard', 'usb hub', 'external hard drive']","['This is a keyboard.', 'This is a USB hub.', 'This is an external hard drive.']",True,"[3.199645288987085e-05, 8.964283551904373e-06, 9.905000297294464e-06]",,0.9583391025926954
221,VizWiz_val_00001244,What is this?,"['remote', 'remote control', 'tv controller', 'tv remote']",remote,other,images/1244.jpg,remote control,1.0,"The remote control in the image is a Sky remote, which is used to operate a television or other electronic devices. It has multiple buttons on it for various functions such as channel selection, volume control, and menu navigation. The remote is white with blue accents and is placed on top of a brown couch.",This is a remote control.,True,0.999500275,1,"['Is the remote control in the image a Sky remote?', 'Does the remote control have multiple buttons on it?', 'Is the remote control white with blue accents?', 'Is the remote control placed on top of a brown couch?']","['yes', 'yes', 'yes', 'yes']",1.0,0.848252296,"['phone', 'game controller', 'calculator']","['This is a phone.', 'This is a game controller.', 'This is a calculator.']",True,"[4.2928994048452296e-07, 4.2068390030181035e-05, 3.1407529377247556e-07]",,0.9999571686745357
222,VizWiz_val_00001247,When does this expire?,"['12 28 2013', 'december 29th 2013', 'dec 28 2013', 'december 28 2013']",dec 28 2013,other,images/1247.jpg,2015-09,0.0,"The can of food has a blue sticker on it that says ""2015-09"" which indicates the date when the food will expire.",This expires in 2015-09.,True,0.56985265,1,"['Is there a blue sticker on the can of food?', 'Does the blue sticker on the can say ""2015-09""?']","['no', 'yes']",0.5,0.485060871,"['January 1 2014', 'December 27 2013', '12 29 2013']","['This expires on January 1, 2014.', 'This expires on December 27, 2013.', 'This expires on 12 29 2013.']",False,"[0.1977541446685791, 0.4843800961971283, 0.6406358480453491]",,0.30109151617182384
223,VizWiz_val_00001256,What color is my hair?,"['brown', 'light brown', 'dark blonde', 'blonde brunette']",brown,other,images/1256.jpg,brown,1.0,"The image shows a person with brown hair, which appears to be blurry and out of focus. It seems that the person's head is turned away from the camera, making it difficult to see their face clearly. The main focus of the image is on the back of the person's head, with the hair being the most prominent feature.",My hair is brown.,False,0.047514185,1,"[""Is the person's hair brown?"", 'Is the image blurry and out of focus?', ""Is the person's head turned away from the camera?"", ""Is the main focus of the image on the back of the person's head?""]","['yes', 'yes', 'yes', 'yes']",1.0,0.665005922,"['black', 'auburn', 'chestnut']","['Your hair is black.', 'Your hair is auburn.', 'Your hair is chestnut.']",False,"[0.4675748348236084, 0.15002882480621338, 0.15015339851379395]",,0.058280217043826285
224,VizWiz_val_00001257,What is this color?,"['red', 'orange', 'peach', 'pink']",red,other,images/1257.jpg,red,1.0,"The color of the pillow is red, and it appears to be a soft and comfortable surface for resting or sitting on.",This color is red.,False,0.039195135,1,['Is the pillow in the image red?'],['yes'],1.0,0.567972779,"['yellow', 'brown', 'coral']","['This color is yellow.', 'This color is brown.', 'This color is coral.']",False,"[0.01315926294773817, 0.0692264661192894, 0.12262824922800064]",,0.16049824869823137
225,VizWiz_val_00001266,What color is this?,"['blue white grey stripes', 'blue tan white', 'blue white stripe', 'blue tan white stripes', 'grey tan', 'blue', 'grey white', 'navy blue white green light blue stripes', 'blue white stripes', 'grey']",blue white grey stripes,other,images/1266.jpg,blue,1.0,The bedspread is blue and white in color.,The color is blue.,False,0.000122494,1,"['Is the bedspread blue in color?', 'Is the bedspread white in color?']","['yes', 'no']",0.5,0.527711213,"['red white', 'black yellow', 'green brown']","['The color is red white.', 'The color is black yellow.', 'The color is green brown.']",False,"[0.4639299511909485, 0.0020256659481674433, 3.5546658182283863e-05]",,0.00026279856415035524
226,VizWiz_val_00001268,What is this?,"['wine', 'wine bottle', 'bottle red wine', 'mostly empty wine bottle', 'bottle']",wine,other,images/1268.jpg,wine,1.0,"The bottle of wine has a label on it that says ""WARNING: This product contains sulfites."" It also has a bar code and a date stamp, indicating the year in which the wine was made.",This is wine.,True,0.759938717,1,"['Does the bottle have a label that says ""WARNING: This product contains sulfites""?  ', 'Is there a bar code on the bottle?  ', 'Is there a date stamp on the bottle indicating the year the wine was made?']","['yes', 'yes', 'no']",0.666666667,0.556147516,"['glass bottle', 'olive oil', 'vinegar bottle']","['This is a glass bottle.', 'This is olive oil.', 'This is a vinegar bottle.']",True,"[0.3900110721588135, 0.001729143550619483, 0.021105008199810982]",,0.6479784472584349
227,VizWiz_val_00001270,What color is it?,"['white', 'silver', 'silver white buttons', 'dark grey', 'grey']",silver,other,images/1270.jpg,black,0.0,The keyboard is silver and white in color.,It is black.,False,1.6e-06,1,"['Is the keyboard silver in color?', 'Is the keyboard white in color?']","['yes', 'yes']",1.0,0.487267047,"['black', 'light blue', 'beige']","['It is light blue.', 'It is beige.']",False,"[0.00052670668810606, 0.0014594148378819227]",,0.0008049417280444912
228,VizWiz_val_00001277,What is this and which color is it?,"['purple jacket', 'purple', 'purple hoodie sweatshirt', 'hoodie purple white green lettering', 'hoodie purple', 'i don»t know purple color', 't shirt', 'not sure what but purple green white']",purple jacket,other,images/1277.jpg,purple,1.0,"The person in the image is wearing a purple hoodie with green letters on it, which says ""Vegas.""",This is purple.,False,0.019345103,1,"['Is the person in the image wearing a purple hoodie?', 'Are there green letters on the hoodie?', 'Do the green letters on the hoodie spell ""Vegas""?']","['yes', 'yes', 'no']",0.666666667,0.442189544,"['blue jacket', 'green hoodie', 'red t-shirt']","['This is a blue jacket.', 'This is a green hoodie.', 'This is a red t-shirt.']",False,"[0.0013367037754505873, 0.19087480008602142, 1.2106240319553763e-05]",,0.09143650172269344
229,VizWiz_val_00001279,What is this?,"['telephone', 'phone', 'phone answering machine', 'cordless phone', 'cordless telephone', 'uniden digital dect 6.0 cordless phone main base']",phone,other,images/1279.jpg,linden,0.0,"The device in the image is a Linden phone, which is an electronic device used for making and receiving telephone calls. It has a digital display that shows the time and possibly other information as well. This type of device can be connected to a landline or mobile network, allowing users to make and receive calls from anywhere with internet access. The Linden phone in the image is placed on top of a table, making it easily accessible for use.",This is linden.,False,0.035070416,1,"['Is the device in the image a Linden phone?', 'Does the device have a digital display?', 'Is the Linden phone placed on top of a table?']","['no', 'yes', 'yes']",0.666666667,0.560522497,"['remote control', 'calculator', 'alarm clock']","['This is a remote control.', 'This is a calculator.', 'This is an alarm clock.']",True,"[1.4560159797838423e-05, 4.218097728880821e-07, 0.00022826716303825378]",,0.993111756265017
230,VizWiz_val_00001281,what does this say here what is this?,"['reminder to bring medication', 'reminder to patients frame', 'reminder to patients please bring all your medication', 'bring all medicine to doctor visit sign', 'reminder to patients please bring all your medications including non prescriptions', 'bring all your medications including non prescriptions supplements to your office visit', 'thank you', 'reminder to patients to bring all meds prescriptions to visit', 'reminder to patients please bring all your medications to your next office visit', 'medications']",reminder to bring medication,other,images/1281.jpg,please,0.0,Please,"This says ""please.""",False,0.100878619,0,"[""I'm sorry, but I can't generate questions based on the given rationale as it doesn't provide any explicit details about an image.""]",['yes'],1.0,0.460376561,"[""doctor's office hours"", 'patient check-in instructions', 'medical appointment reminder']","['This says ""doctor\'s office hours.""', 'This says patient check-in instructions.', 'This says here a medical appointment reminder.']",False,"[0.07043161243200302, 0.1367236226797104, 0.325949490070343]",,0.1591187212183786
231,VizWiz_val_00001286,What are these?,"['black vans', 'shoes', 'vans shoes', 'black vans shoes']",shoes,other,images/1286.jpg,shoes,1.0,"The image shows a pair of black and white sneakers with Vans written on them, sitting on top of a wooden floor.",These are shoes.,True,0.948250532,1,"['Are there a pair of sneakers in the image?', 'Are the sneakers black and white?', 'Is the word ""Vans"" written on the sneakers?', 'Are the sneakers sitting on top of a wooden floor?']","['yes', 'yes', 'yes', 'yes']",1.0,0.501186371,"['sneakers', 'black boots', 'casual footwear']","['These are sneakers.', 'These are black boots.', 'These are casual footwear.']",False,"[0.9663469791412354, 0.00011794596503023058, 0.9895261526107788]",,0.3265053874399887
232,VizWiz_val_00001287,what is in this box?,"['frozen dinner', 'traditional baked turkey', 'turkey', 'turkey dinner', 'baked turkey']",traditional baked turkey,other,images/1287.jpg,traditional baked turkey,1.0,"The image shows a close-up of a box containing traditional baked turkey, which is placed on a wooden table.",The box contains traditional baked turkey.,False,5.72e-05,1,"['Is there a box on a wooden table in the image?', 'Does the box contain a traditional baked turkey?']","['yes', 'yes']",1.0,0.241606042,"['macaroni and cheese', 'chicken pot pie', 'lasagna']","['The box contains macaroni and cheese.', 'The box contains chicken pot pie.', 'The box contains lasagna.']",False,"[2.4122917238855734e-05, 4.3245076085440814e-05, 2.0194935132167302e-05]",,0.39512878476482594
233,VizWiz_val_00001291,What is it?,"['bottled water', 'water bottle', 'water']",water bottle,other,images/1291.jpg,crystal geyser,0.0,The bottle of water being held by a person in a purple jacket is Crystal Geyser.,It is crystal geyser.,False,0.316158086,1,"['Is the person holding a bottle of water?', 'Is the person wearing a purple jacket?', 'Is the bottle of water labeled as Crystal Geyser?']","['yes', 'yes', 'yes']",1.0,0.344192058,"['soda bottle', 'juice bottle', 'sports drink']","['It is a soda bottle.', 'It is a juice bottle.', 'It is a sports drink.']",True,"[8.667659017191909e-07, 7.133305075512908e-07, 0.00015251639706548303]",,0.9995128341492888
234,VizWiz_val_00001298,What is this?,"['processed cream cheese spread', 'cream cheese spread', 'puck processed cream cheese spread']",processed cream cheese spread,other,images/1298.jpg,puckit,0.0,"Puckit is a brand of food products that are made in Israel and distributed worldwide. They offer various types of spreads, sauces, and dips, including hummus, tzatziki, and salsa. In the image, there is a jar of puckit cream cheese spread with a blue label on it. The person holding the jar is likely enjoying this delicious product or preparing to use it in their meal.",This is puckit.,False,0.002485906,1,"['Is there a jar of puckit cream cheese spread in the image?', 'Does the jar have a blue label on it?', 'Is a person holding the jar in the image?']","['yes', 'yes', 'yes']",1.0,0.300723225,"['butter', 'yogurt', 'sour cream']","['This is butter.', 'This is yogurt.', 'This is sour cream.']",True,"[3.3819687814684585e-05, 3.807569783020881e-06, 1.173950749944197e-05]",,0.980528026105603
235,VizWiz_val_00001299,What color is the shirt I'm wearing?,"['blackbluelight blue brown flannel', 'green brown plaid', 'blue orange white plaid', 'plaid brown navy white', 'plaid green brown', 'black brown', 'plaid', 'black white', 'black blue plaid', 'white brown blue']",blackbluelight blue brown flannel,other,images/1299.jpg,red,0.0,The shirt you are wearing is red.,The shirt you're wearing is red.,False,0.054148693,0,['Is the shirt you are wearing red?'],['no'],0.0,0.489295095,"['red white stripes', 'solid navy', 'yellow green plaid']","[""The shirt you're wearing is red with white stripes."", ""The color of the shirt you're wearing is solid navy."", ""The shirt you're wearing is yellow green plaid.""]",False,"[0.04111437126994133, 0.05556634068489075, 0.09585607796907425]",,0.21950498407197694
236,VizWiz_val_00001302,What is this item?,"['automatic door stop', 'door stop', 'doorstop']",automatic door stop,other,images/1302.jpg,automatic door stop,1.0,"The item in question is an Automatic Door Stop, which is a device that automatically stops doors from closing when it senses an obstacle or when the door is left open for too long. It is designed to be installed on the inside of the door and can be easily activated by pressing a button. The product is made by the company ""Safety Holdings"" and comes with a one-year warranty.",This item is an automatic door stop.,True,0.995158494,1,"['Is the item designed to automatically stop doors from closing?', 'Is the item installed on the inside of the door?', 'Can the item be activated by pressing a button?', 'Is the item made by the company ""Safety Holdings""?', 'Does the item come with a one-year warranty?']","['yes', 'no', 'yes', 'no', 'no']",0.4,0.330794722,"['door hinge', 'door latch', 'door handle']","['This item is a door hinge.', 'This item is a door latch.', 'This item is a door handle.']",True,"[5.478650564327836e-07, 0.30280324816703796, 1.0389034059699043e-06]",,0.7667077118551262
237,VizWiz_val_00001306,What color is this?,"['grey', 'black', 'white grey', 'white']",grey,other,images/1306.jpg,gray,1.0,"The fabric appears to be grey in color, and it has a slightly frayed edge.",The color is gray.,True,0.999727309,1,"['Does the fabric appear to be grey in color?', 'Does the fabric have a slightly frayed edge?']","['yes', 'yes']",1.0,0.486849517,"['blue', 'dark green', 'silver']","['The color is blue.', 'The color is dark green.', 'The color is silver.']",True,"[1.3523413144866936e-06, 7.14129464540747e-06, 0.002466608537361026]",,0.9975303370399767
238,VizWiz_val_00001311,What color is this?,"['multicolored', 'white pure flowers', 'white purple flowers', 'white background purple flowers green leaves', 'white', 'green purple', 'white purple green', 'white black purple green']",white purple flowers,other,images/1311.jpg,yellow,0.0,The cloth has a yellow background with purple flowers on it.,The color is yellow.,False,0.00137975,1,"['Does the cloth have a yellow background?', 'Are there purple flowers on the cloth?']","['no', 'yes']",0.5,0.667365789,"['blue yellow', 'red orange', 'pink brown']","['The color is blue yellow.', 'The color is red orange.', 'The color is pink brown.']",False,"[0.0038809359539300203, 0.0005804235697723925, 0.0006414906238205731]",,0.21283897951460187
239,VizWiz_val_00001314,Where is the printer?,"['on table', 'on small table under white board', 'on top folding table', 'table', 'to left door frame', 'against wall', 'gffdg']",on table,other,images/1314.jpg,printer,0.0,The printer is on a table in front of a whiteboard.,The printer is located where the printer is.,False,0.033716541,1,"['Is the printer on a table?', 'Is there a whiteboard behind the table where the printer is located?']","['yes', 'yes']",1.0,0.424105823,"['next to chair', 'beside window', 'under desk']","['The printer is next to the chair.', 'The printer is beside the window.', 'The printer is under the desk.']",True,"[0.019851703196763992, 0.0027522563468664885, 0.003538086311891675]",,0.5632699128260416
240,VizWiz_val_00001315,What kind of cough drops are these?,"['honey lemon', 'premier value honey lemon', 'premier value', 'honey lemon premier value brand', 'cough']",honey lemon,other,images/1315.jpg,cough drops,0.5,"The person holding the bag of cough drops is likely trying to alleviate their own or someone else's cold symptoms, such as a sore throat or dry cough. Cough drops can help soothe the throat and provide relief from irritation caused by a cold or flu. The person holding the bag of cough drops may be trying to decide which flavor they want to try or share with someone else who is experiencing cold symptoms.",These are cough drops.,True,0.823044121,1,['Is the person holding a bag of cough drops?'],['yes'],1.0,0.490482926,"['menthol', 'lemon mint', 'herbal']","['These cough drops are menthol.', 'These cough drops are lemon mint.', 'These are herbal cough drops.']",False,"[0.4409507215023041, 0.22832854092121124, 0.4455295503139496]",,0.4247195990320201
241,VizWiz_val_00001316,what is this? what it is this?,"['remote', 'remote control', 'tv remote', 'we']",remote,other,images/1316.jpg,remote control,1.0,"The image shows a black remote control sitting on top of a wooden table, possibly made from wood or laminate. The remote control has buttons and a directional pad, which are commonly found on such devices. It appears to be an electronic device used for controlling various functions in a television or other entertainment system.",This is a remote control.,True,0.996791542,1,"['Is there a black remote control in the image?', 'Is the remote control sitting on top of a wooden table?', 'Does the remote control have buttons and a directional pad?']","['yes', 'yes', 'yes']",1.0,0.851671636,"['phone', 'game controller', 'calculator']","['This is a phone.', 'This is a game controller.', 'This is a calculator.']",True,"[8.629651802039007e-07, 0.710427463054657, 5.001782596991688e-07]",,0.5838681171851726
242,VizWiz_val_00001324,What does this look like?,"['flower patterned fabric', 'bedsheet flowers', 'sheets', 'flower pattern blue purple green', 'blue flower paisley', 'floral pattern', 'bright floral print', 'flowers', 'blanket', 'colorful']",flower patterned fabric,other,images/1324.jpg,flower,0.5,"The image features a blue and yellow floral print on a bedspread, with a close-up view of the pattern. The flowers are large and colorful, making it an attractive design for a bedroom setting.",This looks like a flower.,True,0.780578852,1,"['Is there a blue and yellow floral print on the bedspread?', 'Are the flowers in the image large and colorful?', 'Is the image a close-up view of the floral pattern?']","['yes', 'yes', 'yes']",1.0,0.4772695,"['pillowcase', 'tablecloth', 'wallpaper']","['This looks like a pillowcase.', 'This looks like tablecloth.', 'This looks like wallpaper.']",True,"[0.00010836654109880328, 4.3403728341218084e-05, 0.0005082724965177476]",,0.999155133250047
